run_id,timestamp,environment_tier,machine_name,workload,implementation,backend,device,n,p,d,k,R,batch_R,seed,cold_time_s,warm_median_s,warm_iqr_s,host_peak_mem_mb,gpu_peak_mem_mb,validation_status,notes,profile,scenario_id,skip_reason,estimated_host_gib,estimated_gpu_gib,threads,workers,dtype,transfer_included,max_iter,separation
long_safe_20260503_190133,2026-05-03T19:23:29+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,64,5,,,2,1.1613238118588924,1.2627410627901554,0.15873339609242976,269.73828125,,pass,inertia=6.28276e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.138__implementation-numpy_matmul__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-1.0__threads-16,,0.138,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:23:43+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,64,5,,,2,2.654944958165288,1.6758997230790555,0.05141442455351353,377.47265625,,pass,inertia=6.28276e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.138__implementation-numba__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-1.0__threads-16,,0.138,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:23:54+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,64,5,,,0,0.9915800597518682,1.023494348861277,0.009637154405936599,268.66015625,,pass,inertia=6.33241e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.138__implementation-numpy_matmul__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-2.0__threads-16,,0.138,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:24:06+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,64,5,,,0,2.457617491018027,1.2333602881990373,0.02305158437229693,376.421875,,pass,inertia=6.33241e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.138__implementation-numba__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-2.0__threads-16,,0.138,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:24:20+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,64,5,,,1,1.897257971111685,2.710009619127959,0.48260921495966613,272.375,,pass,inertia=6.33421e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.138__implementation-numpy_matmul__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__separation-2.0__threads-16,,0.138,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:24:29+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,64,5,,,1,2.094482284039259,0.9229694660753012,0.015390590066090226,379.9765625,,pass,inertia=6.33421e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.138__implementation-numba__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-1__separation-2.0__threads-16,,0.138,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:24:42+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,64,5,,,2,1.679872428998351,1.4390140078030527,0.22519938996993005,267.515625,,pass,inertia=6.34251e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.138__implementation-numpy_matmul__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-2.0__threads-16,,0.138,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:24:53+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,64,5,,,2,2.8517363271676004,1.6230967761948705,0.24139354308135808,375.3046875,,pass,inertia=6.34251e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.138__implementation-numba__k-5__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-2__separation-2.0__threads-16,,0.138,,16,,,,20,2.0
long_safe_20260503_190133,2026-05-03T19:25:08+0800,linux_server_cpu,BI103202,kmeans,numpy_matmul,cpu,linux_server_cpu,100000,,64,20,,,0,1.8306108671240509,1.9690421419218183,0.11944686155766249,300.48828125,,pass,inertia=6.10185e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.194__implementation-numpy_matmul__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-1.0__threads-16,,0.194,,16,,,,20,1.0
long_safe_20260503_190133,2026-05-03T19:25:23+0800,linux_server_cpu,BI103202,kmeans,numba,cpu,linux_server_cpu,100000,,64,20,,,0,2.808104606810957,1.4393030270002782,0.11014782707206905,365.6953125,,pass,inertia=6.10185e+06; rel_delta=0,long_safe,kmeans_cpu__d-64__estimated_host_gib-0.194__implementation-numba__k-20__max_iter-20__n-100000__profile-long_safe__repeat-3__run_id-long_safe_20260503_190133__seed-0__separation-1.0__threads-16,,0.194,,16,,,,20,1.0
